sentence_id	sentence	sentence_domain	source
2c48f9c89d516c59c51d972a264fb5f4c30ed102de69541f438b1b919370baeb	Ved statlige høyskoler var nedgangen enda større.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2c6b9d9114338e9c4427f60147015a1f7458891823ed26a4fc0a65643c351554	Også regel nummer sju har fått en oppfriskning.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2c7aa88e3e401f94cd6fddf30dd618d3779465c4a5f6f2c980af824f70b48239	Dessuten har pasienter trolig fått bedre kjennskap til erstatningsordningen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2cba34cb52a2ccdcc70f49e31a74cbf455bd0d142a80bfd3eec1ae53f2bfc037	Folk kom i campingvogner eller slo opp telt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2cba4e95aba77d9fca22dec2ce977f194f1ff8afdff0cc7214d1b40c191cd8c5	Så må plassjefen løpe.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2cbb5bc08b3ea61b80d511a51cefa0df758b2def1e5a2f1060f03b79a06df5a6	Bjørner jakter selv, men mest på små elgkalver om våren.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2cbe39b18a0b6ef5ad44a57f6ff64cd4dee71b454e20d282f4d2bac4871bfa65	Årsaken mener han er god økonomi i husholdningene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2cdc56593eb2edb2467b6cbc08d1059f5bd1fbe63d31895d3e48af3e8bde103e	Vi ønsker derfor å få opphevet forbudet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2ced47fd7e730f3c34ee474cc8c30bf810b5537ef5478b3a469f3d8481de94c6	Før samlet man opp over flere år.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d05133d5e41bdeebea0206530768cf9fbbd52e2d6e47bf8c2cb6ab3ce70aaab	Ikke søke om en ny tillatelse, sier han.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d07ed62a3fa63e6793ca32bc35c43a97ade0689b3b4d1396fb04e3103576d41	Da kan store endringer skje som kommunene ikke råder over.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d0d980cce9b3bb9809cf4d162b4490a201383cbcf21c18d451e9e71c7bf13a0	Det får vi se når tilbudet fra staten kommer, sier han.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d20cee91b41e2c777684f7ad888c221bdfa73a06b5a57ce23ba0a657e9aea17	Ipsos-undersøkelsen antyder ellers på at utdanningsnivået påvirker turlysten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d365d475ac878701714e302da0de741994c9c8e12ad7391be3a0f5a1abd04fe	Bokhari er statsviter, forfatter og forsker.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d5ed451db2e850c271ea639ad9f0f8b5dd8777295c6410c53231a08cc00bfbc	Man har senket formuesskatten og fjerne arveavgiften.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2d607c813a320c9a788a68ffa4ac86ed1472d523b7bcb736f1d4acc335bf22a2	Det er ikke bare foreldre som holder igjen på sedlene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d61b30058612a72088966406b8f68b48790c5c4f0ae325f38b2ac546a37b1aa	Stryningen skjøt feilfritt på både første liggende og første stående skyting.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d62f987f482fc2baab125ad255603526d41244b9352e64810d61d39bb595dc4	Vi skal bygge ut drivverdige funn.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d734bb356a5ae4e5ba272bc7b145b12292a5cb127e1e5fe8a3dfa5ae2c39478	Pengene skal brukes på barn og ungdom over hele landet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2d7bdf5de6eeb6108b5910b47fd526ee7e46407d8f40a0c95ab4c8342961dde8	Landsdelsberedskapsfylkesmannsembetene er en kritisk del av demokratiet		Selvsitering
2da46c83c8153534da4a3ec42eb31672a3c08deaf73438b9c68df68a04cf9553	Den består av en samling illustrasjoner, både gamle og nye.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2dad75dc948105301bcbf7020e91e728db152cd97a594cc1d668c3f317de5f89	Det opplyser innenriksdepartementet onsdag ettermiddag.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2db22fe9c2b117fceeeefb0c6f5c7df56e82dacc180531c943f3da87765575fe	Men hvor havner han?	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2db8f6e30db9480ff6b2462904276f4c1fabe0bdf054c77a1feebce15f08ff32	De prøvde to ganger før suspensjonen, men uten hell.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2dba141a62b4acfbf319680b75f41f28ee1c01aa910ddc042a86d96a2ad29df3	Vi snakker om et titall havner som sterkt rammes.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2dba44e33394b44a670f37f29617686378e3ab2657e95f1a2db09551f048fae5	Usikkerheten om utviklingen internasjonalt varer ved.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2ddecc1809aefcaddcd779db00c1182d84c54db02c53348866fe828c71c9626a	Jeg kan derfor ikke gå inn i detaljer, skriver statsråden.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2de09e55e18cb3b4336c64fb2291486d1f4e3b267516e52f605de7d8f19d7644	Fem år senere sank skipet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2deba5d3afd2e64e5f6f308f49bc5ab5ef0b2ed44fa1bf2dd912eefe9e15f763	Holdt tilbake informasjon?	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2e003498c58ed586511dca01040c61d5e9831135166281306a4c289a037518f2	Unntaket er lavereliggende områder langs kysten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e09a934e856ea617e8653e73e9604d72a37c935545eba23aff29339aeabf81a	I år ventes det å bli vesentlig bedre.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e195f7ffd920815ae099643780d5f39eb1c33da50447be93250c5182d5dc317	Det er ikke utenkelig.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e1c342b977795fd26c05b59bd98981c99ba018c58c7a549fb9a5f06cfae808e	Regjeringspartiene står noenlunde på stedet hvil.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e3746f86569dca0a429a0cfc392e3f11afede1da83650305df2ac4bd569ebca	Han var en av dem som stemte mot regjeringsplattformen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e5033ddc21c321d1566eb461898fd1be6da2d7ef04c944f7e873d4e53a42a14	Vi er godt trent og skal tåle det her.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e54537b53bc7376311e3a7973223199d8379228673da809e014b031da1dd3d1	Det er verdensrekord for en fotballklubb.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e5dba340c67c872ed354887cb6009cf30701ff3a4b34daae895e5baab2196bc	Politiet brukte tåregass mot demonstrantene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e7074b40a3200d6564550cbb58c561c81faf075848e1ae3fa31596a53e0688f	Også en rekke rikspolitikere vil delta.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2e87748dc8627268a939a10bc1c2f954da777d431cb1a69a9d3ff2e214811f7a	Spesielt interessen for skredkurs har skutt i været.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2ebf8a5d9632961fa8bfcb72eb129a5234e10e935ef0d94217b383b21497ffa6	Vi står sammen for å bygge et sterkt flyselskap.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2ed2badaa8c201b7bf28107111f2cd1cf94f40767c0f6d04b84eb3321ac6c95e	Så langt er smitte påvist hos elleve personer i seks fylker.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2efd90e712561471657e9b4eb78aaa641a67198511d5eddc219c793958311450	Det er mindre folk og mindre rivalisering mellom skolene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2f2521fd3d93ddbd8080a6c6ed1494ddfa080dee7365f82f401bae5757fe6390	En av de døde var gravid.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2f2e29582fd66c4294da80ca3f734be0eff62f9e4a30c21cc2e09c0286bc91d8	Han har vært skadd siden midten av august.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2f3486de6d9ba44f2b89b04efeb2e4b111982b04355745808053af8e056ae934	Om han gjør seg noen tanker om det?	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2f38264e8c95af8e6d0f3a33316b6800aff4ca29177af2b1a0477e4453b9b082	Han mener det er en underrapportering hos selskapene.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
2f41c9b0d8878be544f94aa052bc53561cb415be45d8e39d141ee6e55be6c272	Vi hadde jo allerede tatt to rekorder, sier hun.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
2f90e4dc87cd4f9f86b1d3e2d8ee7245fd98d89aca08bb30807e827cf590c5f6	De første to personene ble evakuert halvannen time etter midnatt.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
