sentence_id	sentence	sentence_domain	source	is_used	clips_count
5f0d2be3b929fff664f5cf51e89f6fae0a25d42822f10b4f0737ba8efb84d668	sinnelag		sentence-collector	1	0
5f458eec8a288692a92b1332cf17da319ca099b7cc3c415d796604bee0105de9	Fra ubåten skal en avansert sidesøkende sonar kartlegge havbunnen.		sentence-collector	1	0
5f4900343ecff00e47dbb777fbe7876ed8d65949f730a2c824436907dd0568cf	Resirkulering av elektronikk reduserer miljøskadene.	nature_environment	Selvsitering	1	0
5f8ce3b2cd6774b9d7a6e23e8291a104b7e757a05b34fb1fcdf6ebb83ed541b0	Det er en lærdom man vil kunne trekke av fadesene.		sentence-collector	1	0
5fad7e99ae184c518625c64c1e6ca479893e4b3f634fa6f6b7569ba2b28586e5	Kunsten å snakke tydelig		sentence-collector	1	0
5fe9801b96ffb3ed3e343c2f39983ff5e54b956db458d433aaf1378b7a329fa0	åttini tusen åtte hundre og nitten		sentence-collector	1	0
611d550821cc34fb4ec091f69a273a8034000f19b7be46e2c58122571ae74fab	Viktor Løberg		sentence-collector	1	0
611d5d15e7d129dc2a8adea85cbeff91d5f7800b945f598d19e47373c191dc95	Det er feil, for sommeren er bedre.		sentence-collector	1	0
6189ac7f4745e91af4a8c4aeda78dc7339734ac4e68d2982754d795271619eab	Av små frø blir det store tre		sentence-collector	1	0
619bebd3c87a40e928c6343ef80537512f077e02055d0c49249c4ab06474efd5	Det er heller ikke nok at skuespillerne lærer seg den teksten de får utdelt.		sentence-collector	1	0
619d06d29f14068501d194a57ef22ae402e67c9bf0b0d52c7cc1a13a718e0000	Hvilken av disse transportmåtene har du brukt i Norge de siste tolv månedene?		sentence-collector	1	0
61c23b8ae68ee1364495c23c1c060c5d3991a27870db003a28be7a8bb58e5a06	Tømmerhogst kan føre til tap av biologisk mangfold.	nature_environment	Selvsitering	1	0
61e14913c6d4386eefa1a6fe4e2b5709507096518c5317f4700cd0498abf06f8	Lever som aldri før	general	Selvsitering	1	0
622eca1a38cc46664dbd6cf5c8b5017c0232f07440c9c849f2866c7cfd2f473f	Og nettopp det siste legger han stor vekt på.		sentence-collector	1	0
625affeece656e4326517f3451bc0901c325550b45c994ae846a3e3df8048484	Butikken vår har et stort utvalg av elektronikk.	service_retail	Selvsitering	1	0
62e7bb56e02ac36f58fb7814352a5fe153cb04173880facce719ea226c80f6b7	Daglig prosjektrapport.	general,service_retail	Selvsitering	1	0
6336dd5a5cffab839157f8d96336ff2b2ac89342bada01c1aec11be5c3c2f3fd	Det er både morsomt og frustrerende å lære seg sjonglering		sentence-collector	1	0
6339b5ec4d7dca570716e775747aee3efd1cee7998da11ff242d5b2c9e1dfc68	Han la ikke fingrene imellom når det gjaldt å skildre den italienske renessansens frivoliteter.		sentence-collector	1	0
633e25dc9d0f0db69d07cb597208e7553b9c742e20fd11bc12379a0b0cbd5981	Som sloss for frihet		sentence-collector	1	0
63a98b48427f44881cbeed601e36d102724f244cc86ea6a64893f9139249ca67	Du kommer til å føde en gutt, og han skal hete Jesus.		sentence-collector	1	0
642f8f3652c320f88df331bbb2d5911c3bd8b8d937833c2363ff0f438d5a3d8e	Vi skulle hatt flere slike gater.		sentence-collector	1	0
64305ef8a8ef7cd16cfc984b3032b30ecb3868228bafc5e6c7cb87d7f84231bb	Individet er en del av fellesskapet, påpeker han.		sentence-collector	1	0
6446b4c535e012cfd027f048ed8546278206c1e1de0f0f0a8e88467540f77f76	Dette har skjedd uten oppsigelser og i godt samarbeid med fagforeningene.		sentence-collector	1	0
644d7ef69984cc910978e542a93998f35de87b6172f684ba5db2321260053520	seks en åtte tre syttien fire hundre og femti		sentence-collector	1	0
646d5a453635c79c0a033e90c8315ffdaf78aa0c19b197ab41e8c49a8ead16ba	De første hummerparkene som ble anlagt var åpne, som denne.		sentence-collector	1	0
646fe542c07f2722f475b2624e5f06a027bfc9956c1972389f770855d09643f0	Karin Gravdal		sentence-collector	1	0
64a85efa7d95d49834dc7ab26b7aa68d342e345888f4e32963f835406d0c4270	fransk		sentence-collector	1	0
64b1b829ca3bf18e27d5dce0cb825f440b905c1571ef8f8d3fd25d35cb694cbf	I et folkekjøkken bidrar folk med det de kan, og alle spiser gratis.		Self Citation	1	0
64b85c4fd75c9c60d49674fdc21ba3a0c1f18685ead51625f1c2908a5538c883	fem tre åtte en syttien tre hundre og tjueen		sentence-collector	1	0
64ccd40581d1d3eb26f6c0f2aaceb77a3df5b05dfeaa771b4eae7dcedc3a9f0b	Kveldens artist har aldri gjort publikum utrygg på hva hun står for.		sentence-collector	1	0
64d57be7c9aec54730c1ef8a0e8998e5cb04016a41c9b62ba41311ffa89fc813	V I R K N I N G E N E		sentence-collector	1	0
64def7368c32beef1f6443fda7f3ebe6f88eb0d2d5cefed2f083ce6ad6413fe7	Vi kommer til å vise deg alt du trenger for å komme i gang		sentence-collector	1	0
65328df8ecf62a3e1104bc123f3b9cbcc56126308e27edba43110af7b4a0e7a0	Vivian Hammer		sentence-collector	1	0
6584c852e36a1e197b69ff6d6ba3b895616a08a8e5563a36c6821f353637c534	Alle brettspillene er utsolgt, men vi får en ny leveranse neste uke.		sentence-collector	1	0
65a29644da979e3d5b14c9b252ddbe5cd7f2ab4da049f73d64aeed141f32c436	Departementet vil følge opp dette med informasjon til kommunene.		sentence-collector	1	0
665e5de21e814cd4515d4e140bae1d75bf9fe3db69091acc3a3b829315626081	Kongen håpet å være til stede ved neste Storting.	history_law_government	Sverige och Norge 1814 : skildringar	1	0
66d156a413578b2f66521ca3783bb8ba0c7875225ab37c500865218240be7303	Studienes oppbygging og innhold		sentence-collector	1	0
6707ecafeb0d83928a590bdf1a1a29ca4028c36a11b6d68d1d81ca424b3e45b9	Dinosaurene har på mange måter tatt over for eventyrene om drager og troll.		sentence-collector	1	0
6711060b1c4eb1a298f3992b268523a5b10ebb2ce08ab227e35de0233c089eac	På natten er kontoret stort sett tomt.		sentence-collector	1	0
67d7296b9502134487265190d03fd078349bbb392fc4f6ef2ab55089d76b8fa8	Av og til gjør man ting feil.		sentence-collector	1	0
67e5cff7cf95cc6e9aba9c4094f1b9475ef700f9b246a24799a780c11d5456f8	K J Æ R E S T E		sentence-collector	1	0
681e4e85804b04af89ca87ac36732b13cad8782ed24cdedee67c89fa54f5a12b	syttito tusen sju hundre og førtifire		sentence-collector	1	0
686dd5b7284fa6fbb7a71532dea31dd330dfdcebc77c3e21e2019766e370d632	Ingen har noensinne funnet en skattekiste ved enden av regnbuen.		sentence-collector	1	0
6894545c966ee62516ce14bdebabbd3834cc2ea6ab6507e13b43aa461609a068	Dette er en påminnelse om å gjøre noe gøy.		sentence-collector	1	0
6897bf54b952643816f3949770df17ce0e37aec9f44be2da30ebad992164e83a	Hønene våre la mange egg i går.	general,language_fundamentals	Selvsitering	1	0
689cd68497f331d1be3337fe357ec47fc9d6ab5b73ae26c72d7469c8a7a6fa8d	Produksjon fordelt på formingsmetoder viser ikke vesentlige endringer.		sentence-collector	1	0
68cd84ae268e0ac7c6919252e258245feb89580d134d8cf012baf7c40882efe9	ti tusen fem hundre og trettisju		sentence-collector	1	0
68f31ce6d8811be91ca47875439c534ea76227e2d90e8f01aaf1db964ac7d699	tre tre fire seks åttiseks fem hundre og seksti		sentence-collector	1	0
69563e9748842484ec686385816bc2e7352765c14f59ed6834aea1e037ebcc28	Det finnes tegnefilmer som er laget for voksne.		sentence-collector	1	0
69818fcf3922be530447cc21ec34f1097576a981e4b2d54afe823de699b1bb24	Lag middag selv, så vet du hva den inneholder.		sentence-collector	1	0
69a2907c9132b1c1381b7147979b53b04715b0b4a6be999936564d972b263871	Det er først og fremst ungdom som står i en slik situasjon.		sentence-collector	1	0
69c18693261372da8093292bc174bad963b11a0c7da3a15f64a47ddf5f8abb94	en tre seks fire sytti åtte hundre og syttito		sentence-collector	1	0
6aba285d721b778c762c81a0ac593f7e8631c317396d1e6013b66d9becf49e75	Therese Michaelsen		sentence-collector	1	0
6ac2721fbe7b7c696de052166dc5891390cbdde3eca4445622f04b0a30ce77fc	Grimstad er en koselig liten sørlandsby		sentence-collector	1	0
6adab5130ca6ee66aac886e671650322889ca8c6425780faca370a2e81e5a56c	Vi mener begge deler har mislykkes.		sentence-collector	1	0
6aeb7cd9ee24d5a3e45c92074c4ebebf5dff42f3d980d3633345383620803468	Gisle Holstad		sentence-collector	1	0
6b0454498ee17a283429ad409ec6a9f53cfa5c5e321c62b82e6e4e76adf4fa7b	Vanlig lengde er mellom ett og ti minutter.		Selvsitering	1	0
6b0531dcad361a1634d83800d695f5406559cdf10352fd4b50c46886e367183f	Jacob Olstad		sentence-collector	1	0
6b363a535db97d2654e3ccd27a4044bee5006a3dfd4f6c8a8336341360f501e5	Her inne skal jeg være meg selv hundre prosent.		sentence-collector	1	0
6b63e9d48b4e8a06af1e8c84860c827a4360f1994b37dd46d6b0b9d62ce4b27e	I helgen hadde mange av hjelperne nesten tolv timers arbeidsdag.		sentence-collector	1	0
6bcd4a1b96eb0720b8bb57621246b2d3e8d93e3ca22539e95b655f943b3830ab	Ikke mye, men nok til å ikke bli plukket ut som ukens verste utgivelse.		sentence-collector	1	0
6cc913a90ee139c571eb023fba26066b225adcdc42e2d8a94a2f5b1c481418f0	Fra før satt biskopen og stiftsamtmannen i stiftsdireksjonen.		sentence-collector	1	0
6d3f90bebfb60318d68e4c17a13e69878bc3c01bbbf9fc42233a5e1f45ec7f5e	ressurser		sentence-collector	1	0
6d48e2faf9e1b160dc57008903d392cd34fb1e4413a0d1802e1e65fd4391771e	Det er heller ingen beretning om en fisketur.		sentence-collector	1	0
6d7cb34f181a086df8455c47fca28f0d61ba5adbc76200ec6b441222d3561f23	les liste		sentence-collector	1	0
6db5a1581d391be6b23c8f7a37cab795657b6d3867004ff5d72dc47299f17455	På de prioriterte stedene kan man dermed oppleve at blitzen går titt og ofte.		sentence-collector	1	0
6dd165a2329501e69d3f2b5e8c2643a02967852aa15f8b9d97a16058cfb63aa8	Det blir ikke bedre i tiden frem mot premièren.		sentence-collector	1	0
6e2e4571183cf5855f305080f8d489661968156ca611578b1f6779a63a5d21c1	Vi ønsker fortsatt å få dere med på dette.	general,service_retail	Selvsitering	1	0
6e924819084e4c0d9af43add47fadf82ac8dcf043a296454d77752e1c23090e7	Men alt går jo hvis man vil.		sentence-collector	1	0
6e96b0ec6f6366524254a3a60001e6fc6bc8353b390fbc823f9aec1024eb8bb5	Fysiske tunge skolebøker bør byttes ut med alltid tilgjengelige e-bøker.		sentence-collector	1	0
6ee73d74fd903984bc7168a63d542d5184eb78b8e4e946fd25f00dab28c971c2	Her synes gleden over anledningen så absolutt å være gjensidig.		sentence-collector	1	0
6ef5dfd8c82265a3e2dc279adfa965a8e81c1edd0a75cdca0507f38c21905e4a	Skal vi melde oss på pil og bue konkurranse? 		Self Citation	1	0
6f57323e9d4d667062edbb8a3787e7c7dbcc4d48c7b90f7dae3e048e2e9d3c33	Det er kun de harde fakta som teller.		sentence-collector	1	0
6fa3e79b0a734486a840c50cc523214ed6a665fe8b85f2905fc40f931f451918	Poenget er at han gir alle de mennesker han skaper, samme overflatebehandling.		sentence-collector	1	0
6fb51aa7b632aa63353ad6132d0acc1867bf14dc4955907c209410ad3250ffad	Du må unngå skrivefeil når du skriver dette.		sentence-collector	1	0
7022f334da94a5e0d2bc632e59b1156c8da8e9a5cdf32e114cc649417957295a	Det kostet mye mer enn forventet.		sentence-collector	1	0
7059417d369e0a5a1985c2181f4f9a50012788da5ca576701518cf5b20206f31	Og lønnen er god		sentence-collector	1	0
706d864b832980d4473c47fbd62686c2de0cc002d937300fa8a6316488f88d28	Vi ønsker ingen døde i dag, det vil se dårlig ut i min rapport		sentence-collector	1	0
70829bd43a4586b1642ffc15125f0c2da33412c0c15cf5e29f49f9fe87521459	Spisebestikket var festet utenpå spannet, uten innpakning, for hygienen var jo ennå ikke oppfunnet.		sentence-collector	1	0
7094aec5c283b38f15c874aaeb4074685497c31b1b6bf410ae6bd1630f1f4fa6	Det er vanskelig å se hva som står på datamaskinskjermen når man sitter utendørs.		sentence-collector	1	0
709fd6e72bc5b810339a3159149d51e38ecd3ff10fc16459ab8fb780a7be9023	I går annonserte de streikende for å gjøre oppmerksom på at den fortsetter.		sentence-collector	1	0
70cb62f003bb98aa6c9f2703a26b1cabb7b4701800a95a42545cec14c927173f	Jeg tror du er litt sexy	general	Selvsitering	1	0
70dab2be5a6936bfe7b3919759bbd0b4957a6b09acf5f7b3d104f02b4388faa1	Uttalen av ordet jaktkniv klinger bra på tungen		Selvsitering	1	0
70dcb12439274e5e291f3ded9a1933b997d2144935d61db939bc306bb34d854f	Bjarte Bekken		sentence-collector	1	0
71068345b53b5ebbd2d289fd09c8eea25d93ab370e0972f8b3b789e6e1322ec8	Bekymringen til de dresskledde var rørende		sentence-collector	1	0
710d7e28cb596f8874aee16f507cc536b7c17c9c152e0258850db8980c7f2cdc	Det er rimelig grunn til å tro at denne formiddagens venting ikke var enestående.		sentence-collector	1	0
712c2f6dc0ae5c68ba0e582804b2f2bbc3ff8bfcc9ef08cde4fc178304df23f3	Du har vært i Cryo i fem år		sentence-collector	1	0
7171a60b031c5f0e4d1a98e1d3e0563ab07313ccfc6f57634df272baf4ac08a0	Med mikromaskinene oppdateres kunnskapen hele tiden.		sentence-collector	1	0
7182f15b163b61470acd7e15eb3c05efab30bbbe0a3e6b8d56c022cebff534be	De har også tradisjon for å uttrykke følelser, og er religiøse av natur.		sentence-collector	1	0
719568fb340ffd4bb3a59b2042b5e313c17119c5d09da94bc9f630f3af5002a5	Du er Peter, en klippe, og på denne klippen vil jeg bygge min kirke.		sentence-collector	1	0
719891229517f5427966836bf02ce2f18c2a83083ba7cf31bc81efd12fb344e3	Få instanser gir sin fulle støtte til kontantstøtteordningen.		sentence-collector	1	0
71b2a700892d2c59d5ccaf2e16072dd38835ed240d0ae68961d63adee2a4e6ef	Hvem fortalte rektor hva som skjedde?		sentence-collector	1	0
725d55173d0fddbb1b240c12095b28e60d749cc7fd5fbcd3233857e04e990616	Haram		sentence-collector	1	0
729c04407260b7cd03ef0c4b1b490f362758084c1fef93ac55166122d97438ca	Vi får svekket konkurranseevne, noe som igjen vil merkes på sysselsettingen.		sentence-collector	1	0
72b23d1ec6489df4c677780d0005817854b35fc05fcd9dcce7b8283459c3f26b	Dei gamle var ikkje gapar		sentence-collector	1	0
73021afa7f69ce8d4d1c3913c293543e9d25c8e68c66006748d0508ea3c3321e	R I K S A D V O K A T		sentence-collector	1	0
733219a475a782afcfaedaa1335db802a800b273e2383e7fcb72456feb69879d	fire seks to fem sekstito sju hundre og nitten		sentence-collector	1	0
7339babc755d84f030401da9b9cc4babd1d521cec995a4428707eb645695c24d	Jeg maler helst bare motiv med katter eller hunder.		Self Citation	1	0
73482244710ee2210e58d2e052a10174cce6651ffd702567aedf30765d197053	nominelle		sentence-collector	1	0
73575229fb9f26d36f4d848404000c512cb507ad0d85c32636f624792f91dd0f	Man må hele tiden holde masken, holde seg inne med folk.		sentence-collector	1	0
7360f38db257fd2fe5791bccc2b10f1a6062089f85576ff6a7c0f136fea9cda3	Hun fryser ikke.	general,language_fundamentals	Selvsitering	1	0
738a3eb6fe5a4525b220e7acc2aa14c74fe9eea9ef5115337c5d2488db6d7abf	Nyhetene sendes hver kveld klokken syv.	media_entertainment	Selvsitering	1	0
73a246210740cd356dec90f964bca07d95490722986f739444d2a822b1b5821e	Sikker på at dere ikke vil gi dere?		sentence-collector	1	0
73a7992b9ac726f5924e28560185aaddb7b1855d1dced0263fc3a383397610c6	Ganske snart vil du oppdage at du er med barn.		sentence-collector	1	0
73d35ef020474da4da646df4c61e7d667c07a0400ae86d64b84dd9e808f89886	Noen firmaer tar imot tekstiler for impregnering.		sentence-collector	1	0
73dda20cb223b824a34ce749f66452778f00985eb4b703ff04a711f0cbf60bb4	Vi startet møtet kvart over seks.		Self	1	0
74473d97643459845787de81c2b520961e218b47b4cd5d663dba23b199c8f462	L Ø P E T		sentence-collector	1	0
7459774ff206840a3a4266b68cceed5e80d22718aeb781acadd68ce58f725efd	I tillegg fikk han førstetemmen til omtrent halvparten av menighetsrådene.		sentence-collector	1	0
74b7ce468521480db112c1dc34e1f68d823a73708e1873853bd2322ad0686961	en en en fire seksten to hundre og tjuetre		sentence-collector	1	0
75095ba8d0cdf2d0b044aa21f9548e1b635b174de8128085542309f01b96c3cb	Men husk å bruke opp restene.		sentence-collector	1	0
7513b4d4e51d2a45afd8061009c81c965adfa0dbea714b1dc2d4d4aac5a3eda2	uorden		sentence-collector	1	0
7539ada8b731c4b54f781f7dbc3c9215eb65291f4fc534593e89827550bd042c	Vi hyller fransk krim ved fire eksemplarer av arten.		sentence-collector	1	0
7571383af84b98513fc77820682c11d2eacf0e24f9972fe8187f6ac93bd5b43a	Alle som tror på ham får tilgivelse og blir regnet som rettferdige.		sentence-collector	1	0
75754b6129af40320d948bf678c816fb5e23087c5e161d7190c218e0e5130951	Hvor ofte spiser dere kebab fra Tyrkia?		Self Citation	1	0
759c9cc1463da57b0cb4865776b22c05fd706460cc48b79115e11dada0c0b699	Noen av bildene er blitt offentlig innkjøpt.		sentence-collector	1	0
75bb7409683215fbf5d0b09b24eaf28f13ca3b9ac0dc680c6566bef046ac487a	sju to tre fire tjuesju seks hundre og tjuefem		sentence-collector	1	0
75c347bec2ecb0dc49c123c1969b3c6da9cce19c77f5881044ca84884c05d53a	Hun er gudinnen for de fredelige, hjemlige sysler.		sentence-collector	1	0
75d71d0b574a3b8b18ab929cdc22d319972cde975f2316a23acdfbfd5c42e222	Søndag er en fin dag å lese på.		sentence-collector	1	0
75d8d624ef661cf4bdaba21f6996a212caabc4bf94134ef64dd3ae70586d1768	I går ba hun om å få sakspapirene lagt frem på pulten sin igjen.		sentence-collector	1	0
75f8807165a0f27fffc8637354b523ebc96abce2887c533234e427aa7669ccb6	vennskap		sentence-collector	1	0
7609eea63faae615da8d92b190b197a11c07e4702b537d8a20f39f5668777cbf	Det er vanlig å ha fri i helgen.		sentence-collector	1	0
762642d54984db6a722ccc9df938d0811d586736f6affdd117d329885242913d	åttiåtte tusen og femtifem		sentence-collector	1	0
764620fee734c9c9553ad97e2a7a4ca88da2c44175dc985d6df95c6ec12b1af4	Hvordan blir man egentlig kjendis.		sentence-collector	1	0
7656fc6120e87d44b5b6f2ba54c558eb0b2a2aea19e359542b01bd35b097b286	Vestre Toten		sentence-collector	1	0
766b518f88c2ac3f6c6ed39127a2b718508b6bdab916199147b5c5b9c57ae7ab	Vi vet hun vil gripe anledningen til å forandre ting til det bedre.		sentence-collector	1	0
767a891cd921dd2c568584a206cf57655843a50f1b92a8fc1863b4c36fcfc0f1	Matte er gøy, sier han.		sentence-collector	1	0
768aec972e3238173007b2bcdaba8a41c9e4c37b5aaf20c9e5704cba82a6588f	Utvikling av organisasjon og tjenester		sentence-collector	1	0
769a41b9f853652c555f965d1e45589431813ef4a03e44a6cb60d6aeab7ce517	Beklager, jeg tror forbindelsen min gikk ned et øyeblikk.		sentence-collector	1	0
76d115c3382d79d477a7c20b8261c1741ea77fb0fe07b91454255dc2cee72e38	E K S I S T E N S		sentence-collector	1	0
76fdadbadd142e3076b6586fbd196bebef2400faf624624fb096b24d9a652d40	Mange foretrekker gassgrill, fremfor kull.		sentence-collector	1	0
775c3cd23827a8d9bf2cf09823fe905b6fac258402cfbda9d4a4ab0dee24b024	redningsbil		sentence-collector	1	0
77703f7bbf6487fcb4a59667d0261d08d04a7de9b0309867a571afca5ea583f7	Er i bruk av Norge.	nature_environment	Selvsitering	1	0
77b077f7d9e42abc2f1a660d1a86be18fe2f986c5e2e812eb80c0809dd589d09	Bruk sansene dine for å sjekke om maten er dårlig.		sentence-collector	1	0
77b5b5514093fcfe75c872466bf0e192e0677d514ea9be5ee14fbc6b900306d3	konkretisert		sentence-collector	1	0
77f6b6f068057f85bd15c0e4e1368e8cece1eec6be9251af4b6bd4e3bcc3c818	hundre		sentence-collector	1	0
781b3102269203da7ee8f4e0b62316d7c343c8893e7e9e03b4b27186a02ff2ec	Den opprinnelige norske maten, derimot, er en ganske annen kopp te.		sentence-collector	1	0
